,sentence,pos,language,switch
1293,you look fine until you die .,pro:per v adv conj pro:per v .,ENG ENG ENG ENG ENG ENG,0
1294,he he had /.,pro:sub pro:sub v +/.,ENG ENG ENG,0
1295,you look alive till you die .,pro:per v adj n pro:per v .,ENG ENG ENG ENG ENG ENG,0
1296,te ves lo más débil te moriste .,pro:obj v pro:obj adv adj pro:obj v .,ENG ENG ENG ENG ENG ENG ENG,0
1297,así es la vida .,adv cop det:art co:voc .,ENG ENG ENG ENG,0
1298,yeah .,co .,ENG,0
1299,un día estás ...,det:art n cop +...,ENG ENG ENG,0
1300,y al otro día ya no .,coord aprep pro:indef n adv adv .,ENG ENG ENG ENG ENG ENG,0
1301,pero /.,conj +/.,ENG,0
1302,tú sabes que a él le encontraron un tumor en el páncreas ?,pro:sub v pro:rel aprep pro:sub pro:ind v det:art n prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1303,ay coño .,co co .,ENG ENG,0
1304,y se lo quitaron ...,coord pro:refl pro:obj v +...,ENG ENG ENG ENG,0
1305,yo pero mira lo que pasó ...,pro:sub conj co pro:obj pro:rel v +...,ENG ENG ENG ENG ENG ENG,0
1306,entonces le encontraron células cancerosas no en el estómago sino como en un líquido que le llegó al estómago .,adv pro:ind v n adj adv prep det:art n conj adv prep det:art n pro:rel pro:ind v aprep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1307,tú sabes que el cuerpo empieza a sentirse raro .,pro:sub v pro:rel det:art n v aprep inf adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1308,uhuh .,co .,ENG,0
1309,but what happened was they started trying a new drug on him like an experimental drug .,conj pro:int v cop pro:sub v part det:art adj n prep pro:obj prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1310,and I think that killed him .,coord pro:sub v adv part pro:obj .,ENG ENG ENG ENG ENG ENG,0
1311,he reacted /.,pro:sub v +/.,ENG ENG,0
1312,yo creo que eso lo mató .,pro:sub v pro:rel pro:dem pro:obj v .,ENG ENG ENG ENG ENG ENG,0
1313,que esa /.,pro:rel det:dem +/.,ENG ENG,0
1314,yo pienso que eso lo mató .,pro:sub v pro:rel pro:dem pro:obj v .,ENG ENG ENG ENG ENG ENG,0
1315,probably .,adv .,ENG,0
1316,and the other I was talking to you know a lady .,coord det:art qn pro:sub aux part prep pro:per v det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1317,I don't even remember who it was .,pro:sub mod adv v pro:int pro:per cop .,ENG ENG ENG ENG ENG ENG ENG,0
1318,"and she told me ""/.","coord pro:sub v pro:obj +""/.",ENG ENG ENG ENG,0
1319,oh my //.,co det:poss +//.,ENG ENG,0
1320,oh or a guy I haven't even remembered who it was .,co coord det:art n pro:sub aux adj part pro:rel pro:per cop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1321,and he told me the same story .,coord pro:sub v pro:obj det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
1322,que la señora le ha dado lo mismo un tumor en el páncreas ...,pro:rel det:art n pro:ind aux part pro:obj adj det:art n prep det:art n +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1323,le dieron una medicina experimental ...,pro:ind v det:art n adj +...,ENG ENG ENG ENG ENG,0
1324,experimental .,adj .,ENG,0
1325,y la mujer se murió a los tres meses .,coord det:art co pro:refl v aprep det:art det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1326,y así le pasó al señor .,coord adv pro:ind v aprep co:voc .,ENG ENG ENG ENG ENG ENG,0
1327,so ya ves .,adv L2 L2 .,ENG ESP ESP,1
1328,entonces me da pesar por ella .,adv pro:obj v inf prep pro:sub .,ENG ENG ENG ENG ENG ENG,0
1329,pero el cáncer de páncreas it's hard .,L2 L2 L2 L2 L2 pro:per adj .,ESP ESP ESP ESP ESP ENG ENG,1
1330,no y no fue páncreas perdóname .,adv coord adv v n imp .,ENG ENG ENG ENG ENG ENG,0
1331,riñones .,n .,ENG,0
1332,tsk oh .,co co .,ENG ENG,0
1333,it was not pancreas .,pro:per cop neg n .,ENG ENG ENG ENG,0
1334,it was kidneys .,pro:per cop n .,ENG ENG ENG,0
1335,porque el padre el /.,conj det:art n det:art +/.,ENG ENG ENG ENG,0
1336,me equivoqué de de órgano .,pro:obj v prep imp n .,ENG ENG ENG ENG ENG,0
1337,de órgano .,prep n .,ENG ENG,0
1338,well I was /.,co pro:sub cop +/.,ENG ENG ENG,0
1339,kidneys que no es tan malo .,n L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP,1
1340,no el de páncreas sí te mata .,adv det:art prep n co pro:obj v .,ENG ENG ENG ENG ENG ENG ENG,0
1341,sí te mata inmediatamente sí .,co pro:obj v adv:adj co .,ENG ENG ENG ENG ENG,0
1342,bueno y Flavia yo tengo miedo .,co coord n:prop pro:sub v n .,ENG ENG ENG ENG ENG ENG,0
1343,de qué ?,prep pro:int ?,ENG ENG,0
1344,what happened ?,pro:int v ?,ENG ENG,0
1345,te acuerdas que hace two summers ago was the brain ...,L2 L2 L2 L2 det:num n post cop det:art n +...,ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG,1
1346,sí me lo has contado .,co pro:obj pro:obj aux part .,ENG ENG ENG ENG ENG,0
1347,and we went to the doctor ...,coord pro:sub v prep det:art n +...,ENG ENG ENG ENG ENG ENG,0
1348,yeah what happened ?,co pro:int v ?,ENG ENG ENG,0
1349,nothing happened .,pro:indef v .,ENG ENG,0
1350,everything was okay .,pro:indef cop adj .,ENG ENG ENG,0
1351,it dissolved .,pro:per v .,ENG ENG,0
1352,the thing dissolved .,det:art n v .,ENG ENG ENG,0
1353,exactly .,adv .,ENG,0
1354,we prayed about it .,pro:sub v prep pro:per .,ENG ENG ENG ENG,0
1355,yeah .,co .,ENG,0
1356,we were praying about it ...,pro:sub aux part prep pro:per +...,ENG ENG ENG ENG ENG,0
1357,okay and I visualized que eso se estaba disolseyendo ...,co coord pro:sub v L2 L2 L2 L2 L2 +...,ENG ENG ENG ENG ESP ESP ESP ESP ESP,1
1358,and nothing happened .,coord pro:indef v .,ENG ENG ENG,0
1359,.,None,,0
1360,and I did all the well .,coord pro:sub v qn det:art adv .,ENG ENG ENG ENG ENG ENG,0
1361,but I was two years with that thing on !,conj pro:sub cop det:num n prep det:dem n adv !,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1362,y I mean it's gone .,L2 pro:sub v pro:per part .,ESP ENG ENG ENG ENG,1
1363,se fue .,pro:refl v .,ENG ENG,0
1364,uhuh .,co .,ENG,0
1365,great .,adj .,ENG,0
1366,so I have a tsk urinary tract infections .,co pro:sub v det:art co adj n n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1367,okay .,co .,ENG,0
1368,so I went to the doctor ...,co pro:sub v prep det:art n +...,ENG ENG ENG ENG ENG ENG,0
1369,they did a sonogram blah tumor en el spleen .,pro:sub v det:art n co L2 L2 L2 n .,ENG ENG ENG ENG ENG ESP ESP ESP ENG,1
1370,en el bazo .,prep det:art n .,ENG ENG ENG,0
1371,ah pero eso se quita .,co conj pro:dem pro:refl v .,ENG ENG ENG ENG ENG,0
1372,y yo no lo sabía lo que era spleen .,L2 L2 L2 L2 L2 L2 L2 L2 n .,ESP ESP ESP ESP ESP ESP ESP ESP ENG,1
1373,el bazo .,det:art n .,ENG ENG,0
1374,y el otro día este yo estaba diciendo vesícula ...,coord det:art pro:indef n imp pro:sub aux ger n +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1375,pero no era la vesícula .,conj adv cop det:art n .,ENG ENG ENG ENG ENG,0
1376,no es gall bladder .,L2 L2 n n .,ESP ESP ENG ENG,1
1377,es el bazo .,cop det:art n .,ENG ENG ENG,0
1378,la vesícula es gall bladder .,L2 L2 L2 n n .,ESP ESP ESP ENG ENG,1
1379,claro .,co .,ENG,0
1380,uhuh .,co .,ENG,0
1381,bueno pero no lo pueden sacar porque si sacan el bazo compromises the immune system .,co conj adv pro:obj v inf conj conj v det:art n L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP,1
1382,pero los hay gente que les han sacado el bazo .,conj pro:obj v n pro:rel pro:ind aux part det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1383,so it could be susceptible /.,co pro:per mod cop adj +/.,ENG ENG ENG ENG ENG,0
1384,unless is completely necessary because it compromises the immune system .,conj aux adv adj conj pro:per v det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1385,canceroso .,adj .,ENG,0
1386,that's what I've been told .,pro:dem pro:int pro:sub aux part .,ENG ENG ENG ENG ENG,0
1387,eso es lo que me dijo .,pro:dem cop pro:obj pro:rel pro:obj v .,ENG ENG ENG ENG ENG ENG,0
1388,el bazo ?,det:art n ?,ENG ENG,0
1389,el bazo .,det:art n .,ENG ENG,0
1390,no sabía eso .,adv v pro:dem .,ENG ENG ENG,0
1391,pero y qué clase de tumor es ?,conj coord pro:int n prep n cop ?,ENG ENG ENG ENG ENG ENG ENG,0
1392,so we're monitoring that ...,adv pro:sub part comp +...,ENG ENG ENG ENG,0
1393,and we're doing what we have to do .,coord pro:sub part pro:int pro:sub v inf v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1394,ay no sé ni para que te dije eso ahora .,co adv v coord prep pro:rel pro:obj v pro:dem adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1395,so /.,co +/.,ENG,0
1396,no .,co .,ENG,0
1397,te vas a preocupar .,pro:obj v aprep inf .,ENG ENG ENG ENG,0
1398,bueno no pero well thing is okay here I am again visualizing that the thing goes away .,L2 L2 L2 n n cop adj adv pro:sub aux adv part comp det:art n v adv .,ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
1399,you don't have to visualize anything .,pro:per mod v inf v pro:indef .,ENG ENG ENG ENG ENG ENG,0
1400,you have to pray and believe that's all .,pro:per v inf v coord v pro:dem pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1401,you know well yeah no well yeah .,pro:per v adv co co co co .,ENG ENG ENG ENG ENG ENG ENG,0
1402,I'm gonna start preaching here .,pro:sub part v part adv .,ENG ENG ENG ENG ENG,0
1403,doing all those things okay .,part qn det:dem n adj .,ENG ENG ENG ENG ENG,0
1404,no praying all lo que se puede hacer all .,co part adv L2 L2 L2 L2 L2 pro:indef .,ENG ENG ENG ESP ESP ESP ESP ESP ENG,1
1405,you know it was so //.,pro:per v pro:per cop adv +//.,ENG ENG ENG ENG ENG,0
1406,uhuh .,co .,ENG,0
1407,that was in the back burner .,pro:dem cop prep det:art n n .,ENG ENG ENG ENG ENG ENG,0
1408,el otro día fui al ginecólogo .,det:art pro:indef n v aprep n .,ENG ENG ENG ENG ENG ENG,0
1409,y me encontró un tumor en el útero .,coord pro:obj v det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1410,no really ?,co adv ?,ENG ENG,0
1411,.,None,,0
1412,so I did a biopsy the other day .,co pro:sub v det:art n det:art qn n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
1413,did they tell you already what /?,mod pro:sub v pro:per adv pro:int +/?,ENG ENG ENG ENG ENG ENG,0
1414,uhuh en una situación de cero a ocho ...,co L2 L2 L2 L2 L2 L2 L2 +...,ENG ESP ESP ESP ESP ESP ESP ESP,1
1415,it's not too bad .,pro:per neg adv adj .,ENG ENG ENG ENG,0
1416,sabes no es /.,v adv cop +/.,ENG ENG ENG,0
1417,but it's not that great either .,conj pro:per neg det:dem adj adv .,ENG ENG ENG ENG ENG ENG,0
1418,uhuh .,co .,ENG,0
1419,so en una situación de cero a ocho whereas zero is nothing and eight is the worst I am a three .,adv L2 L2 L2 L2 L2 L2 L2 conj det:num aux pro:indef coord det:num cop det:art adj pro:sub cop det:art det:num .,ENG ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
1420,okay .,co .,ENG,0
1421,so the doctor sent the samples to an oncologist to see what //.,co det:art n v det:art n prep det:art n inf v pro:int +//.,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1422,well I'm glad you told me that so I can start praying for you .,co pro:sub adj pro:per v pro:obj comp conj pro:sub mod v part prep pro:per .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1423,pero sabes que es una tras de otra tras de otra ...,conj v pro:rel cop pro:dem prep prep det:indef prep prep det:indef +...,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
1424,pues I think that's plenty .,L2 pro:sub v pro:dem adv .,ESP ENG ENG ENG ENG,1
